序號,年度,職類別,行業別,7月底受僱員工人數,7月經常性薪資（金額元）,113年1月至113年12月全年薪資所得（金額萬元）
1911,2025,電機、電子技術員,C260000000,54795,47465,100.4
1912,2025,冷凍空調技術員,C260000000,---,---,---
1913,2025,機械技術員(含造船、輪機、鑄造),C260000000,11120,49035,125.3
1914,2025,化工技術員,C260000000,3321,46733,90.7
1915,2025,品管、工管及生管技術員,C260000000,28200,43794,85.4
1916,2025,製圖員,C260000000,1301,44863,71
1917,2025,環境工程技術員,C260000000,136,45556,80.3
1918,2025,發電設備操作員,C260000000,-,-,-
1919,2025,焚化爐、水處理及氣(液)體設備操作員,C260000000,---,---,---
1920,2025,化學加工設備控制員,C260000000,-,-,-
1921,2025,義肢、義齒等人體輔具技術員,C260000000,-,-,-
1922,2025,勞安及衛生技術員,C260000000,1616,46485,76.5
1923,2025,其他醫療保健助理專業人員,C260000000,-,-,-
1924,2025,證券金融交易員及經紀人(含理財專員、承銷人員),C260000000,-,-,-
1925,2025,會計人員,C260000000,2371,57213,96.3
1926,2025,統計及精算助理專業人員,C260000000,-,-,-
1927,2025,工商業銷售代表(含業務員),C260000000,12251,63364,126.2
1928,2025,採購員,C260000000,7470,58027,115.9
1929,2025,報關員(含報驗、船務人員),C260000000,1388,46243,73.2
1930,2025,會議及活動規劃人員,C260000000,-,-,-
1931,2025,專業秘書,C260000000,1751,65805,106.1
1932,2025,法務人員,C260000000,274,68580,118.9
1933,2025,資訊管理及維護技術員,C260000000,2375,55135,103.4
1934,2025,電信技術員,C260000000,781,55732,105
1935,2025,其他技術員及助理專業人員,C260000000,-,-,-
1936,2025,事務支援人員,C260000000,29006,44649,74.8
1937,2025,總務,C260000000,2072,46181,69.4
1938,2025,辦公室綜合事務人員(含資料登錄、一般事務秘書),C260000000,9738,44056,68.3
1939,2025,收帳、收費人員(含帳款催收),C260000000,-,-,-
1940,2025,接待員及服務台事務人員(含總機),C260000000,420,35539,52.5
1941,2025,電話及網路客服人員,C260000000,82,46780,74.2
1942,2025,統計調查訪談人員,C260000000,-,-,-
1943,2025,醫院(診所)櫃台事務人員,C260000000,-,-,-
1944,2025,會計助理、簿記、出納,C260000000,4427,46588,82.8
1945,2025,統計、財務、證券及保險事務人員,C260000000,---,---,---
1946,2025,存貨事務人員,C260000000,4579,41982,73.2
1947,2025,生產及物料規劃事務人員,C260000000,6294,46816,85.3
1948,2025,運輸事務人員(含稽查、調度、管理、航務),C260000000,-,-,-
1949,2025,人事事務人員,C260000000,1344,41857,63.6
1950,2025,其他事務支援人員,C260000000,-,-,-
1951,2025,服務及銷售工作人員,C260000000,956,34904,55.5
1952,2025,廚師(含廚房領班),C260000000,---,---,---
1953,2025,飲料調配及調酒員,C260000000,-,-,-
1954,2025,餐飲服務人員(含餐飲領班、餐食櫃台工作),C260000000,-,-,-
1955,2025,旅館管家、舍監(含房務領班),C260000000,-,-,-
1956,2025,按摩師,C260000000,402,28616,37.5
1957,2025,商店銷售及展售人員(含門市店長),C260000000,-,-,-
1958,2025,電話及網路行銷人員,C260000000,-,-,-
1959,2025,兒童照顧人員(含保母),C260000000,-,-,-
1960,2025,建築物管理員、保全及警衛人員,C260000000,520,38525,59.5
1961,2025,其他服務及銷售工作人員,C260000000,-,-,-
1962,2025,技藝、機械設備操作及組裝人員,C260000000,305017,37677,68.2
1963,2025,園藝及農牧業生產人員,C260000000,-,-,-
1964,2025,管道裝設人員(含檢修),C260000000,-,-,-
1965,2025,空調及冷凍機械裝修人員,C260000000,181,45042,76.5
1966,2025,油漆、噴漆人員(含汽車鍍膜、裱糊工),C260000000,-,-,-
1967,2025,金屬砂模及砂心製造人員,C260000000,-,-,-
1968,2025,焊接及切割人員(含電焊工、氣焊工),C260000000,314,33110,58.9
1969,2025,板金人員,C260000000,-,-,-
1970,2025,鍛造、錘造及鍛壓工作人員,C260000000,-,-,-
1971,2025,工具製造人員(含模具工、鉗工),C260000000,557,43888,65.3
1972,2025,金屬工具機設定及操作人員,C260000000,2654,36557,64.2
1973,2025,產業用機器維修人員,C260000000,1294,42264,84.1
1974,2025,精密儀器製造及修理人員,C260000000,202,37384,65
1975,2025,玻璃製品製造人員,C260000000,---,---,---
1976,2025,美編、印刷及有關工作人員(含印刷前置、裝訂),C260000000,---,---,---
1977,2025,電力、電子、資通訊設備裝修人員(含水電工),C260000000,14608,40139,62.4
1978,2025,產品分級及檢查人員,C260000000,9640,33003,61.1
1979,2025,光學鏡片製作人員,C260000000,---,---,---
1980,2025,生產機械設備操作人員、剪裁或裁縫人員,C260000000,74262,35471,61.3
1981,2025,組裝(現場)人員,C260000000,94585,33916,57.6
1982,2025,半導體製品產線作業人員,C260000000,105307,42624,83.9
1983,2025,機車送件駕駛人員,C260000000,-,-,-
1984,2025,小客、貨車駕駛人員,C260000000,847,40154,61.9
1985,2025,大客、貨車駕駛人員,C260000000,---,---,---
1986,2025,推土、吊車、起重機等移運設備操作人員,C260000000,-,-,-
1987,2025,其他技藝、機械設備操作及組裝人員,C260000000,-,-,-
1988,2025,基層技術工及勞力工,C260000000,9729,34675,58.6
1989,2025,清潔及家事工作人員(含建築清潔工、房務人員),C260000000,925,32244,45
1990,2025,勞力工(含理貨員、行李搬運工),C260000000,8767,34936,60
1991,2025,廚房幫工(含速食烹調),C260000000,---,---,---
1992,2025,抄表員及自動販賣機收款員,C260000000,-,-,-
1993,2025,停車場管理工,C260000000,-,-,-
1994,2025,主管及監督人員,C270000000,30701,100877,209.8
1995,2025,高階主管(總經理及總執行長),C270000000,2624,187547,402.4
1996,2025,中階主管(經理),C270000000,13225,112031,222.5
1997,2025,監督人員(含現場及辦公室主任、科/股長),C270000000,14852,75634,161.9
1998,2025,專業人員,C270000000,68858,67823,122.1
1999,2025,生命科學及生物科技專業人員(含生態環境),C270000000,---,---,---
2000,2025,品管、工管及生管工程師,C270000000,9038,59672,108
2001,2025,土木及水利工程師,C270000000,-,-,-
2002,2025,環境工程師,C270000000,---,---,---
2003,2025,冷凍空調工程師,C270000000,132,53309,93.4
2004,2025,機械工程師(含造船、輪機、鑄造),C270000000,5046,57853,112.7
2005,2025,化學工程師,C270000000,269,57254,83.9
2006,2025,醫療器材、醫學工程師,C270000000,---,---,---
2007,2025,生物科學工程師,C270000000,-,-,-
2008,2025,光學工程師,C270000000,1446,61930,88.2
2009,2025,電機、電子工程師,C270000000,26909,70471,135.4
2010,2025,電信工程師,C270000000,1684,71354,117.9
2011,2025,建築工程師(含建築師),C270000000,---,---,---
2012,2025,平面及多媒體設計師,C270000000,84,60661,96.3
2013,2025,產品及服裝設計師(含工業設計),C270000000,2388,70188,113.5
2014,2025,醫師,C270000000,-,-,-
2015,2025,護理人員,C270000000,137,47126,70.7
2016,2025,獸醫師,C270000000,-,-,-
2017,2025,勞安及衛生管理人員(含工業安全管理師),C270000000,625,55265,81.6
2018,2025,營養師,C270000000,-,-,-
2019,2025,學前教育人員,C270000000,---,---,---
2020,2025,會(審)計師,C270000000,---,---,---
2021,2025,風險控管人員,C270000000,---,---,---
2022,2025,財務及投資規劃分析人員,C270000000,292,73680,121.1
2023,2025,專案管理師(含經營管理顧問),C270000000,5030,72977,111.4
2024,2025,稽核人員,C270000000,224,68017,108.6
2025,2025,人力資源管理師,C270000000,1255,56681,84.4
2026,2025,廣告及行銷專業人員(含企劃),C270000000,2384,62654,92.3
2027,2025,公關專業人員,C270000000,---,---,---
2028,2025,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),C270000000,11460,73585,133
2029,2025,律師,C270000000,70,83143,129.2
2030,2025,專利工程師及公證人,C270000000,94,67860,107.1
2031,2025,編輯、作家及有關撰稿人員,C270000000,-,-,-
2032,2025,翻譯人員,C270000000,---,---,---
2033,2025,其他專業人員,C270000000,-,-,-
2034,2025,技術員及助理專業人員,C270000000,46953,49681,86.2
2035,2025,營建工程技術員(含建築、土木、景觀、測量、水利、消防),C270000000,---,---,---
2036,2025,電機、電子技術員,C270000000,15141,47699,90.4
2037,2025,航空機械技術員,C270000000,-,-,-
2038,2025,冷凍空調技術員,C270000000,---,---,---
2039,2025,機械技術員(含造船、輪機、鑄造),C270000000,3229,35811,69.6
2040,2025,化工技術員,C270000000,204,39921,57.6
2041,2025,品管、工管及生管技術員,C270000000,8168,41023,78.7
2042,2025,製圖員,C270000000,756,42615,59.7
2043,2025,環境工程技術員,C270000000,---,---,---
2044,2025,焚化爐、水處理及氣(液)體設備操作員,C270000000,-,-,-
2045,2025,義肢、義齒等人體輔具技術員,C270000000,-,-,-
2046,2025,勞安及衛生技術員,C270000000,---,---,---
2047,2025,其他醫療保健助理專業人員,C270000000,-,-,-
2048,2025,會計人員,C270000000,1626,58125,92.3
2049,2025,統計及精算助理專業人員,C270000000,-,-,-
2050,2025,工商業銷售代表(含業務員),C270000000,8025,61959,99.7
2051,2025,採購員,C270000000,5040,56515,86.3
2052,2025,報關員(含報驗、船務人員),C270000000,986,47211,66.1
2053,2025,不動產經紀人(含房屋仲介),C270000000,-,-,-
2054,2025,專業秘書,C270000000,1100,56970,87.8
2055,2025,法務人員,C270000000,307,66097,101.3
2056,2025,社會工作助理人員,C270000000,-,-,-
2057,2025,運動、健身及休閒娛樂指導員,C270000000,-,-,-
2058,2025,節目助理及舞台相關工作人員,C270000000,-,-,-
2059,2025,資訊管理及維護技術員,C270000000,1751,49781,69.9
2060,2025,廣播及視聽技術員(含放映員),C270000000,-,-,-
2061,2025,電信技術員,C270000000,255,38599,64.4
2062,2025,其他技術員及助理專業人員,C270000000,-,-,-
2063,2025,事務支援人員,C270000000,17090,42424,63.4
2064,2025,總務,C270000000,1426,44774,64.6
2065,2025,辦公室綜合事務人員(含資料登錄、一般事務秘書),C270000000,5950,42494,62.9
2066,2025,收帳、收費人員(含帳款催收),C270000000,-,-,-
2067,2025,接待員及服務台事務人員(含總機),C270000000,458,37083,51.9
2068,2025,電話及網路客服人員,C270000000,167,47560,64.2
2069,2025,統計調查訪談人員,C270000000,-,-,-
2070,2025,醫院(診所)櫃台事務人員,C270000000,-,-,-
2071,2025,會計助理、簿記、出納,C270000000,2217,42352,60.6
2072,2025,統計、財務、證券及保險事務人員,C270000000,---,---,---
2073,2025,存貨事務人員,C270000000,3163,37247,62.3
2074,2025,生產及物料規劃事務人員,C270000000,2902,47785,71.1
2075,2025,運輸事務人員(含稽查、調度、管理、航務),C270000000,-,-,-
2076,2025,人事事務人員,C270000000,781,40553,56.4
2077,2025,其他事務支援人員,C270000000,-,-,-
2078,2025,服務及銷售工作人員,C270000000,1189,40097,62.5
2079,2025,導遊、領隊及解說員,C270000000,-,-,-
2080,2025,廚師(含廚房領班),C270000000,---,---,---
2081,2025,飲料調配及調酒員,C270000000,---,---,---
2082,2025,餐飲服務人員(含餐飲領班、餐食櫃台工作),C270000000,-,-,-
2083,2025,旅館管家、舍監(含房務領班),C270000000,---,---,---
2084,2025,按摩師,C270000000,---,---,---
2085,2025,商店銷售及展售人員(含門市店長),C270000000,---,---,---
2086,2025,電話及網路行銷人員,C270000000,---,---,---
2087,2025,兒童照顧人員(含保母),C270000000,-,-,-
2088,2025,建築物管理員、保全及警衛人員,C270000000,575,42183,64.4
2089,2025,救生員,C270000000,-,-,-
2090,2025,其他服務及銷售工作人員,C270000000,-,-,-
2091,2025,技藝、機械設備操作及組裝人員,C270000000,80096,33338,59.3
2092,2025,園藝及農牧業生產人員,C270000000,---,---,---
2093,2025,空調及冷凍機械裝修人員,C270000000,---,---,---
2094,2025,油漆、噴漆人員(含汽車鍍膜、裱糊工),C270000000,---,---,---
2095,2025,焊接及切割人員(含電焊工、氣焊工),C270000000,---,---,---
2096,2025,板金人員,C270000000,-,-,-
2097,2025,鍛造、錘造及鍛壓工作人員,C270000000,-,-,-
2098,2025,工具製造人員(含模具工、鉗工),C270000000,558,44722,78.6
2099,2025,金屬工具機設定及操作人員,C270000000,1727,36070,52.6
2100,2025,車輛維修人員(含自行車、機車、汽車、火車),C270000000,-,-,-
2101,2025,產業用機器維修人員,C270000000,399,40023,62.9
2102,2025,精密儀器製造及修理人員,C270000000,1592,40175,57.3
2103,2025,玻璃製品製造人員,C270000000,---,---,---
2104,2025,美編、印刷及有關工作人員(含印刷前置、裝訂),C270000000,---,---,---
2105,2025,電力、電子、資通訊設備裝修人員(含水電工),C270000000,4970,33755,70.1
2106,2025,產品分級及檢查人員,C270000000,2270,31708,49
2107,2025,光學鏡片製作人員,C270000000,2696,35013,64.7
2108,2025,生產機械設備操作人員、剪裁或裁縫人員,C270000000,2951,33214,62.3
2109,2025,組裝(現場)人員,C270000000,60812,32845,59
2110,2025,半導體製品產線作業人員,C270000000,1069,33508,53.1
2111,2025,小客、貨車駕駛人員,C270000000,302,40582,63.3
2112,2025,大客、貨車駕駛人員,C270000000,---,---,---
2113,2025,推土、吊車、起重機等移運設備操作人員,C270000000,---,---,---
2114,2025,其他技藝、機械設備操作及組裝人員,C270000000,-,-,-
2115,2025,基層技術工及勞力工,C270000000,3351,30207,51.9
2116,2025,清潔及家事工作人員(含建築清潔工、房務人員),C270000000,426,31645,42
2117,2025,勞力工(含理貨員、行李搬運工),C270000000,2925,29998,53.4
2118,2025,廢棄物收集工及回收資源分類工,C270000000,-,-,-
2119,2025,廚房幫工(含速食烹調),C270000000,-,-,-
2120,2025,抄表員及自動販賣機收款員,C270000000,-,-,-
2121,2025,停車場管理工,C270000000,-,-,-
2122,2025,主管及監督人員,C280000000,11710,82353,134.4
2123,2025,高階主管(總經理及總執行長),C280000000,1423,147932,251
2124,2025,中階主管(經理),C280000000,4207,91908,150.8
2125,2025,監督人員(含現場及辦公室主任、科/股長),C280000000,6080,60393,93.8
2126,2025,專業人員,C280000000,12751,61156,90.9
2127,2025,數理工程及地球科學研究人員,C280000000,-,-,-
2128,2025,品管、工管及生管工程師,C280000000,2182,55408,85.3
2129,2025,土木及水利工程師,C280000000,-,-,-
2130,2025,環境工程師,C280000000,---,---,---
2131,2025,冷凍空調工程師,C280000000,130,50667,75.3
2132,2025,機械工程師(含造船、輪機、鑄造),C280000000,1294,61944,87.8
2133,2025,化學工程師,C280000000,334,63568,99.5
2134,2025,醫療器材、醫學工程師,C280000000,-,-,-
2135,2025,光學工程師,C280000000,---,---,---
2136,2025,電機、電子工程師,C280000000,4730,65367,98.5
2137,2025,電信工程師,C280000000,---,---,---
2138,2025,建築工程師(含建築師),C280000000,-,-,-
2139,2025,景觀設計師、都市及交通規劃師,C280000000,-,-,-
2140,2025,室內設計師,C280000000,---,---,---
2141,2025,平面及多媒體設計師,C280000000,-,-,-
2142,2025,產品及服裝設計師(含工業設計),C280000000,539,51619,74.5
2143,2025,護理人員,C280000000,51,49823,77.7
2144,2025,勞安及衛生管理人員(含工業安全管理師),C280000000,370,53198,77.6
2145,2025,營養師,C280000000,-,-,-
2146,2025,會(審)計師,C280000000,-,-,-
2147,2025,風險控管人員,C280000000,-,-,-
2148,2025,財務及投資規劃分析人員,C280000000,40,61785,101.4
2149,2025,專案管理師(含經營管理顧問),C280000000,521,66888,106.6
2150,2025,稽核人員,C280000000,51,55304,80.9
2151,2025,人力資源管理師,C280000000,317,54055,74.9
